"date_key","full_date","day_of_week","day_num_in_month","day_num_overall","day_name","day_abbrev","weekday_flag","week_num_in_year","week_num_overall","week_begin_date","week_begin_date_key","month","month_num_overall","month_name","month_abbrev","quarter","year","yearmo","fiscal_month","fiscal_quarter","fiscal_year","last_day_in_month_flag","same_day_year_ago"
"20120101","2012-01-01","7","1","1","Sunday","Sun","Weekend","1","1","2011-12-26","20111226","1","1","January","Jan"
"20120102","2012-01-02","1","2","2","Monday","Mon","Weekday","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120103","2012-01-03","2","3","3","Tuesday","Tue","Weekday","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120104","2012-01-04","3","4","4","Wednesday","Wed","Weekday","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120105","2012-01-05","4","5","5","Thursday","Thu","Weekday","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120106","2012-01-06","5","6","6","Friday","Fri","Weekday","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120107","2012-01-07","6","7","7","Saturday","Sat","Weekend","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120108","2012-01-08","7","8","8","Sunday","Sun","Weekend","2","2","2012-01-02","20120102","1","1","January","Jan"
"20120109","2012-01-09","1","9","9","Monday","Mon","Weekday","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120110","2012-01-10","2","10","10","Tuesday","Tue","Weekday","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120111","2012-01-11","3","11","11","Wednesday","Wed","Weekday","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120112","2012-01-12","4","12","12","Thursday","Thu","Weekday","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120113","2012-01-13","5","13","13","Friday","Fri","Weekday","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120114","2012-01-14","6","14","14","Saturday","Sat","Weekend","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120115","2012-01-15","7","15","15","Sunday","Sun","Weekend","3","3","2012-01-09","20120109","1","1","January","Jan"
"20120116","2012-01-16","1","16","16","Monday","Mon","Weekday","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120117","2012-01-17","2","17","17","Tuesday","Tue","Weekday","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120118","2012-01-18","3","18","18","Wednesday","Wed","Weekday","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120119","2012-01-19","4","19","19","Thursday","Thu","Weekday","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120120","2012-01-20","5","20","20","Friday","Fri","Weekday","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120121","2012-01-21","6","21","21","Saturday","Sat","Weekend","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120122","2012-01-22","7","22","22","Sunday","Sun","Weekend","4","4","2012-01-16","20120116","1","1","January","Jan"
"20120123","2012-01-23","1","23","23","Monday","Mon","Weekday","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120124","2012-01-24","2","24","24","Tuesday","Tue","Weekday","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120125","2012-01-25","3","25","25","Wednesday","Wed","Weekday","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120126","2012-01-26","4","26","26","Thursday","Thu","Weekday","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120127","2012-01-27","5","27","27","Friday","Fri","Weekday","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120128","2012-01-28","6","28","28","Saturday","Sat","Weekend","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120129","2012-01-29","7","29","29","Sunday","Sun","Weekend","5","5","2012-01-23","20120123","1","1","January","Jan"
"20120130","2012-01-30","1","30","30","Monday","Mon","Weekday","6","6","2012-01-30","20120130","1","1","January","Jan"
"20120131","2012-01-31","2","31","31","Tuesday","Tue","Weekday","6","6","2012-01-30","20120130","1","1","January","Jan"
"20120201","2012-02-01","3","1","32","Wednesday","Wed","Weekday","6","6","2012-01-30","20120130","2","2","February","Feb"
"20120202","2012-02-02","4","2","33","Thursday","Thu","Weekday","6","6","2012-01-30","20120130","2","2","February","Feb"
"20120203","2012-02-03","5","3","34","Friday","Fri","Weekday","6","6","2012-01-30","20120130","2","2","February","Feb"
"20120204","2012-02-04","6","4","35","Saturday","Sat","Weekend","6","6","2012-01-30","20120130","2","2","February","Feb"
"20120205","2012-02-05","7","5","36","Sunday","Sun","Weekend","6","6","2012-01-30","20120130","2","2","February","Feb"
"20120206","2012-02-06","1","6","37","Monday","Mon","Weekday","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120207","2012-02-07","2","7","38","Tuesday","Tue","Weekday","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120208","2012-02-08","3","8","39","Wednesday","Wed","Weekday","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120209","2012-02-09","4","9","40","Thursday","Thu","Weekday","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120210","2012-02-10","5","10","41","Friday","Fri","Weekday","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120211","2012-02-11","6","11","42","Saturday","Sat","Weekend","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120212","2012-02-12","7","12","43","Sunday","Sun","Weekend","7","7","2012-02-06","20120206","2","2","February","Feb"
"20120213","2012-02-13","1","13","44","Monday","Mon","Weekday","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120214","2012-02-14","2","14","45","Tuesday","Tue","Weekday","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120215","2012-02-15","3","15","46","Wednesday","Wed","Weekday","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120216","2012-02-16","4","16","47","Thursday","Thu","Weekday","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120217","2012-02-17","5","17","48","Friday","Fri","Weekday","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120218","2012-02-18","6","18","49","Saturday","Sat","Weekend","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120219","2012-02-19","7","19","50","Sunday","Sun","Weekend","8","8","2012-02-13","20120213","2","2","February","Feb"
"20120220","2012-02-20","1","20","51","Monday","Mon","Weekday","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120221","2012-02-21","2","21","52","Tuesday","Tue","Weekday","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120222","2012-02-22","3","22","53","Wednesday","Wed","Weekday","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120223","2012-02-23","4","23","54","Thursday","Thu","Weekday","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120224","2012-02-24","5","24","55","Friday","Fri","Weekday","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120225","2012-02-25","6","25","56","Saturday","Sat","Weekend","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120226","2012-02-26","7","26","57","Sunday","Sun","Weekend","9","9","2012-02-20","20120220","2","2","February","Feb"
"20120227","2012-02-27","1","27","58","Monday","Mon","Weekday","10","10","2012-02-27","20120227","2","2","February","Feb"
"20120228","2012-02-28","2","28","59","Tuesday","Tue","Weekday","10","10","2012-02-27","20120227","2","2","February","Feb"
"20120229","2012-02-29","3","29","60","Wednesday","Wed","Weekday","10","10","2012-02-27","20120227","2","2","February","Feb"
"20120301","2012-03-01","4","1","61","Thursday","Thu","Weekday","10","10","2012-02-27","20120227","3","3","March","Mar"
"20120302","2012-03-02","5","2","62","Friday","Fri","Weekday","10","10","2012-02-27","20120227","3","3","March","Mar"
"20120303","2012-03-03","6","3","63","Saturday","Sat","Weekend","10","10","2012-02-27","20120227","3","3","March","Mar"
"20120304","2012-03-04","7","4","64","Sunday","Sun","Weekend","10","10","2012-02-27","20120227","3","3","March","Mar"
"20120305","2012-03-05","1","5","65","Monday","Mon","Weekday","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120306","2012-03-06","2","6","66","Tuesday","Tue","Weekday","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120307","2012-03-07","3","7","67","Wednesday","Wed","Weekday","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120308","2012-03-08","4","8","68","Thursday","Thu","Weekday","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120309","2012-03-09","5","9","69","Friday","Fri","Weekday","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120310","2012-03-10","6","10","70","Saturday","Sat","Weekend","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120311","2012-03-11","7","11","71","Sunday","Sun","Weekend","11","11","2012-03-05","20120305","3","3","March","Mar"
"20120312","2012-03-12","1","12","72","Monday","Mon","Weekday","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120313","2012-03-13","2","13","73","Tuesday","Tue","Weekday","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120314","2012-03-14","3","14","74","Wednesday","Wed","Weekday","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120315","2012-03-15","4","15","75","Thursday","Thu","Weekday","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120316","2012-03-16","5","16","76","Friday","Fri","Weekday","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120317","2012-03-17","6","17","77","Saturday","Sat","Weekend","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120318","2012-03-18","7","18","78","Sunday","Sun","Weekend","12","12","2012-03-12","20120312","3","3","March","Mar"
"20120319","2012-03-19","1","19","79","Monday","Mon","Weekday","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120320","2012-03-20","2","20","80","Tuesday","Tue","Weekday","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120321","2012-03-21","3","21","81","Wednesday","Wed","Weekday","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120322","2012-03-22","4","22","82","Thursday","Thu","Weekday","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120323","2012-03-23","5","23","83","Friday","Fri","Weekday","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120324","2012-03-24","6","24","84","Saturday","Sat","Weekend","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120325","2012-03-25","7","25","85","Sunday","Sun","Weekend","13","13","2012-03-19","20120319","3","3","March","Mar"
"20120326","2012-03-26","1","26","86","Monday","Mon","Weekday","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120327","2012-03-27","2","27","87","Tuesday","Tue","Weekday","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120328","2012-03-28","3","28","88","Wednesday","Wed","Weekday","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120329","2012-03-29","4","29","89","Thursday","Thu","Weekday","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120330","2012-03-30","5","30","90","Friday","Fri","Weekday","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120331","2012-03-31","6","31","91","Saturday","Sat","Weekend","14","14","2012-03-26","20120326","3","3","March","Mar"
"20120401","2012-04-01","7","1","92","Sunday","Sun","Weekend","14","14","2012-03-26","20120326","4","4","April","Apr"
"20120402","2012-04-02","1","2","93","Monday","Mon","Weekday","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120403","2012-04-03","2","3","94","Tuesday","Tue","Weekday","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120404","2012-04-04","3","4","95","Wednesday","Wed","Weekday","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120405","2012-04-05","4","5","96","Thursday","Thu","Weekday","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120406","2012-04-06","5","6","97","Friday","Fri","Weekday","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120407","2012-04-07","6","7","98","Saturday","Sat","Weekend","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120408","2012-04-08","7","8","99","Sunday","Sun","Weekend","15","15","2012-04-02","20120402","4","4","April","Apr"
"20120409","2012-04-09","1","9","100","Monday","Mon","Weekday","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120410","2012-04-10","2","10","101","Tuesday","Tue","Weekday","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120411","2012-04-11","3","11","102","Wednesday","Wed","Weekday","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120412","2012-04-12","4","12","103","Thursday","Thu","Weekday","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120413","2012-04-13","5","13","104","Friday","Fri","Weekday","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120414","2012-04-14","6","14","105","Saturday","Sat","Weekend","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120415","2012-04-15","7","15","106","Sunday","Sun","Weekend","16","16","2012-04-09","20120409","4","4","April","Apr"
"20120416","2012-04-16","1","16","107","Monday","Mon","Weekday","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120417","2012-04-17","2","17","108","Tuesday","Tue","Weekday","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120418","2012-04-18","3","18","109","Wednesday","Wed","Weekday","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120419","2012-04-19","4","19","110","Thursday","Thu","Weekday","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120420","2012-04-20","5","20","111","Friday","Fri","Weekday","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120421","2012-04-21","6","21","112","Saturday","Sat","Weekend","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120422","2012-04-22","7","22","113","Sunday","Sun","Weekend","17","17","2012-04-16","20120416","4","4","April","Apr"
"20120423","2012-04-23","1","23","114","Monday","Mon","Weekday","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120424","2012-04-24","2","24","115","Tuesday","Tue","Weekday","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120425","2012-04-25","3","25","116","Wednesday","Wed","Weekday","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120426","2012-04-26","4","26","117","Thursday","Thu","Weekday","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120427","2012-04-27","5","27","118","Friday","Fri","Weekday","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120428","2012-04-28","6","28","119","Saturday","Sat","Weekend","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120429","2012-04-29","7","29","120","Sunday","Sun","Weekend","18","18","2012-04-23","20120423","4","4","April","Apr"
"20120430","2012-04-30","1","30","121","Monday","Mon","Weekday","19","19","2012-04-30","20120430","4","4","April","Apr"
"20120501","2012-05-01","2","1","122","Tuesday","Tue","Weekday","19","19","2012-04-30","20120430","5","5","May","May"
"20120502","2012-05-02","3","2","123","Wednesday","Wed","Weekday","19","19","2012-04-30","20120430","5","5","May","May"
"20120503","2012-05-03","4","3","124","Thursday","Thu","Weekday","19","19","2012-04-30","20120430","5","5","May","May"
"20120504","2012-05-04","5","4","125","Friday","Fri","Weekday","19","19","2012-04-30","20120430","5","5","May","May"
"20120505","2012-05-05","6","5","126","Saturday","Sat","Weekend","19","19","2012-04-30","20120430","5","5","May","May"
"20120506","2012-05-06","7","6","127","Sunday","Sun","Weekend","19","19","2012-04-30","20120430","5","5","May","May"
"20120507","2012-05-07","1","7","128","Monday","Mon","Weekday","20","20","2012-05-07","20120507","5","5","May","May"
"20120508","2012-05-08","2","8","129","Tuesday","Tue","Weekday","20","20","2012-05-07","20120507","5","5","May","May"
"20120509","2012-05-09","3","9","130","Wednesday","Wed","Weekday","20","20","2012-05-07","20120507","5","5","May","May"
"20120510","2012-05-10","4","10","131","Thursday","Thu","Weekday","20","20","2012-05-07","20120507","5","5","May","May"
"20120511","2012-05-11","5","11","132","Friday","Fri","Weekday","20","20","2012-05-07","20120507","5","5","May","May"
"20120512","2012-05-12","6","12","133","Saturday","Sat","Weekend","20","20","2012-05-07","20120507","5","5","May","May"
"20120513","2012-05-13","7","13","134","Sunday","Sun","Weekend","20","20","2012-05-07","20120507","5","5","May","May"
"20120514","2012-05-14","1","14","135","Monday","Mon","Weekday","21","21","2012-05-14","20120514","5","5","May","May"
"20120515","2012-05-15","2","15","136","Tuesday","Tue","Weekday","21","21","2012-05-14","20120514","5","5","May","May"
"20120516","2012-05-16","3","16","137","Wednesday","Wed","Weekday","21","21","2012-05-14","20120514","5","5","May","May"
"20120517","2012-05-17","4","17","138","Thursday","Thu","Weekday","21","21","2012-05-14","20120514","5","5","May","May"
"20120518","2012-05-18","5","18","139","Friday","Fri","Weekday","21","21","2012-05-14","20120514","5","5","May","May"
"20120519","2012-05-19","6","19","140","Saturday","Sat","Weekend","21","21","2012-05-14","20120514","5","5","May","May"
"20120520","2012-05-20","7","20","141","Sunday","Sun","Weekend","21","21","2012-05-14","20120514","5","5","May","May"
"20120521","2012-05-21","1","21","142","Monday","Mon","Weekday","22","22","2012-05-21","20120521","5","5","May","May"
"20120522","2012-05-22","2","22","143","Tuesday","Tue","Weekday","22","22","2012-05-21","20120521","5","5","May","May"
"20120523","2012-05-23","3","23","144","Wednesday","Wed","Weekday","22","22","2012-05-21","20120521","5","5","May","May"
"20120524","2012-05-24","4","24","145","Thursday","Thu","Weekday","22","22","2012-05-21","20120521","5","5","May","May"
"20120525","2012-05-25","5","25","146","Friday","Fri","Weekday","22","22","2012-05-21","20120521","5","5","May","May"
"20120526","2012-05-26","6","26","147","Saturday","Sat","Weekend","22","22","2012-05-21","20120521","5","5","May","May"
"20120527","2012-05-27","7","27","148","Sunday","Sun","Weekend","22","22","2012-05-21","20120521","5","5","May","May"
"20120528","2012-05-28","1","28","149","Monday","Mon","Weekday","23","23","2012-05-28","20120528","5","5","May","May"
"20120529","2012-05-29","2","29","150","Tuesday","Tue","Weekday","23","23","2012-05-28","20120528","5","5","May","May"
"20120530","2012-05-30","3","30","151","Wednesday","Wed","Weekday","23","23","2012-05-28","20120528","5","5","May","May"
"20120531","2012-05-31","4","31","152","Thursday","Thu","Weekday","23","23","2012-05-28","20120528","5","5","May","May"
"20120601","2012-06-01","5","1","153","Friday","Fri","Weekday","23","23","2012-05-28","20120528","6","6","June","Jun"
"20120602","2012-06-02","6","2","154","Saturday","Sat","Weekend","23","23","2012-05-28","20120528","6","6","June","Jun"
"20120603","2012-06-03","7","3","155","Sunday","Sun","Weekend","23","23","2012-05-28","20120528","6","6","June","Jun"
"20120604","2012-06-04","1","4","156","Monday","Mon","Weekday","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120605","2012-06-05","2","5","157","Tuesday","Tue","Weekday","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120606","2012-06-06","3","6","158","Wednesday","Wed","Weekday","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120607","2012-06-07","4","7","159","Thursday","Thu","Weekday","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120608","2012-06-08","5","8","160","Friday","Fri","Weekday","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120609","2012-06-09","6","9","161","Saturday","Sat","Weekend","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120610","2012-06-10","7","10","162","Sunday","Sun","Weekend","24","24","2012-06-04","20120604","6","6","June","Jun"
"20120611","2012-06-11","1","11","163","Monday","Mon","Weekday","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120612","2012-06-12","2","12","164","Tuesday","Tue","Weekday","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120613","2012-06-13","3","13","165","Wednesday","Wed","Weekday","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120614","2012-06-14","4","14","166","Thursday","Thu","Weekday","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120615","2012-06-15","5","15","167","Friday","Fri","Weekday","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120616","2012-06-16","6","16","168","Saturday","Sat","Weekend","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120617","2012-06-17","7","17","169","Sunday","Sun","Weekend","25","25","2012-06-11","20120611","6","6","June","Jun"
"20120618","2012-06-18","1","18","170","Monday","Mon","Weekday","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120619","2012-06-19","2","19","171","Tuesday","Tue","Weekday","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120620","2012-06-20","3","20","172","Wednesday","Wed","Weekday","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120621","2012-06-21","4","21","173","Thursday","Thu","Weekday","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120622","2012-06-22","5","22","174","Friday","Fri","Weekday","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120623","2012-06-23","6","23","175","Saturday","Sat","Weekend","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120624","2012-06-24","7","24","176","Sunday","Sun","Weekend","26","26","2012-06-18","20120618","6","6","June","Jun"
"20120625","2012-06-25","1","25","177","Monday","Mon","Weekday","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120626","2012-06-26","2","26","178","Tuesday","Tue","Weekday","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120627","2012-06-27","3","27","179","Wednesday","Wed","Weekday","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120628","2012-06-28","4","28","180","Thursday","Thu","Weekday","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120629","2012-06-29","5","29","181","Friday","Fri","Weekday","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120630","2012-06-30","6","30","182","Saturday","Sat","Weekend","27","27","2012-06-25","20120625","6","6","June","Jun"
"20120701","2012-07-01","7","1","183","Sunday","Sun","Weekend","27","27","2012-06-25","20120625","7","7","July","Jul"
"20120702","2012-07-02","1","2","184","Monday","Mon","Weekday","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120703","2012-07-03","2","3","185","Tuesday","Tue","Weekday","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120704","2012-07-04","3","4","186","Wednesday","Wed","Weekday","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120705","2012-07-05","4","5","187","Thursday","Thu","Weekday","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120706","2012-07-06","5","6","188","Friday","Fri","Weekday","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120707","2012-07-07","6","7","189","Saturday","Sat","Weekend","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120708","2012-07-08","7","8","190","Sunday","Sun","Weekend","28","28","2012-07-02","20120702","7","7","July","Jul"
"20120709","2012-07-09","1","9","191","Monday","Mon","Weekday","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120710","2012-07-10","2","10","192","Tuesday","Tue","Weekday","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120711","2012-07-11","3","11","193","Wednesday","Wed","Weekday","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120712","2012-07-12","4","12","194","Thursday","Thu","Weekday","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120713","2012-07-13","5","13","195","Friday","Fri","Weekday","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120714","2012-07-14","6","14","196","Saturday","Sat","Weekend","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120715","2012-07-15","7","15","197","Sunday","Sun","Weekend","29","29","2012-07-09","20120709","7","7","July","Jul"
"20120716","2012-07-16","1","16","198","Monday","Mon","Weekday","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120717","2012-07-17","2","17","199","Tuesday","Tue","Weekday","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120718","2012-07-18","3","18","200","Wednesday","Wed","Weekday","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120719","2012-07-19","4","19","201","Thursday","Thu","Weekday","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120720","2012-07-20","5","20","202","Friday","Fri","Weekday","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120721","2012-07-21","6","21","203","Saturday","Sat","Weekend","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120722","2012-07-22","7","22","204","Sunday","Sun","Weekend","30","30","2012-07-16","20120716","7","7","July","Jul"
"20120723","2012-07-23","1","23","205","Monday","Mon","Weekday","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120724","2012-07-24","2","24","206","Tuesday","Tue","Weekday","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120725","2012-07-25","3","25","207","Wednesday","Wed","Weekday","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120726","2012-07-26","4","26","208","Thursday","Thu","Weekday","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120727","2012-07-27","5","27","209","Friday","Fri","Weekday","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120728","2012-07-28","6","28","210","Saturday","Sat","Weekend","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120729","2012-07-29","7","29","211","Sunday","Sun","Weekend","31","31","2012-07-23","20120723","7","7","July","Jul"
"20120730","2012-07-30","1","30","212","Monday","Mon","Weekday","32","32","2012-07-30","20120730","7","7","July","Jul"
"20120731","2012-07-31","2","31","213","Tuesday","Tue","Weekday","32","32","2012-07-30","20120730","7","7","July","Jul"
"20120801","2012-08-01","3","1","214","Wednesday","Wed","Weekday","32","32","2012-07-30","20120730","8","8","August","Aug"
"20120802","2012-08-02","4","2","215","Thursday","Thu","Weekday","32","32","2012-07-30","20120730","8","8","August","Aug"
"20120803","2012-08-03","5","3","216","Friday","Fri","Weekday","32","32","2012-07-30","20120730","8","8","August","Aug"
"20120804","2012-08-04","6","4","217","Saturday","Sat","Weekend","32","32","2012-07-30","20120730","8","8","August","Aug"
"20120805","2012-08-05","7","5","218","Sunday","Sun","Weekend","32","32","2012-07-30","20120730","8","8","August","Aug"
"20120806","2012-08-06","1","6","219","Monday","Mon","Weekday","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120807","2012-08-07","2","7","220","Tuesday","Tue","Weekday","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120808","2012-08-08","3","8","221","Wednesday","Wed","Weekday","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120809","2012-08-09","4","9","222","Thursday","Thu","Weekday","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120810","2012-08-10","5","10","223","Friday","Fri","Weekday","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120811","2012-08-11","6","11","224","Saturday","Sat","Weekend","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120812","2012-08-12","7","12","225","Sunday","Sun","Weekend","33","33","2012-08-06","20120806","8","8","August","Aug"
"20120813","2012-08-13","1","13","226","Monday","Mon","Weekday","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120814","2012-08-14","2","14","227","Tuesday","Tue","Weekday","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120815","2012-08-15","3","15","228","Wednesday","Wed","Weekday","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120816","2012-08-16","4","16","229","Thursday","Thu","Weekday","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120817","2012-08-17","5","17","230","Friday","Fri","Weekday","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120818","2012-08-18","6","18","231","Saturday","Sat","Weekend","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120819","2012-08-19","7","19","232","Sunday","Sun","Weekend","34","34","2012-08-13","20120813","8","8","August","Aug"
"20120820","2012-08-20","1","20","233","Monday","Mon","Weekday","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120821","2012-08-21","2","21","234","Tuesday","Tue","Weekday","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120822","2012-08-22","3","22","235","Wednesday","Wed","Weekday","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120823","2012-08-23","4","23","236","Thursday","Thu","Weekday","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120824","2012-08-24","5","24","237","Friday","Fri","Weekday","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120825","2012-08-25","6","25","238","Saturday","Sat","Weekend","35","35","2012-08-20","20120820","8","8","August","Aug"
"20120826","2012-08-26","7","26","239","Sunday","Sun","Weekend","35","35","2012-08-20","20120820","8","8","August","Aug"
